QueryTaxID,TaxID,Rank,ScientificName
10622,10622,species,Monkey papillomavirus
10622,10239,superkingdom,Viruses
10622,2731342,clade,Monodnaviria
10622,2732092,kingdom,Shotokuvirae
10622,2732415,phylum,Cossaviricota
10622,2732421,class,Papovaviricetes
10622,2732533,order,Zurhausenvirales
10622,151340,family,Papillomaviridae
10622,333774,no rank,unclassified Papillomaviridae
10622,333933,clade,primate papillomaviruses
QueryTaxID,TaxID,Rank,ScientificName
10623,10623,species,Kappapapillomavirus 2
10623,10239,superkingdom,Viruses
10623,2731342,clade,Monodnaviria
10623,2732092,kingdom,Shotokuvirae
10623,2732415,phylum,Cossaviricota
10623,2732421,class,Papovaviricetes
10623,2732533,order,Zurhausenvirales
10623,151340,family,Papillomaviridae
10623,2169595,subfamily,Firstpapillomavirinae
10623,325457,genus,Kappapapillomavirus
QueryTaxID,TaxID,Rank,ScientificName
1068742,1068742,species,Papillomavirus dog/Massey/NZL/2011
1068742,10239,superkingdom,Viruses
1068742,2731342,clade,Monodnaviria
1068742,2732092,kingdom,Shotokuvirae
1068742,2732415,phylum,Cossaviricota
1068742,2732421,class,Papovaviricetes
1068742,2732533,order,Zurhausenvirales
1068742,151340,family,Papillomaviridae
1068742,333774,no rank,unclassified Papillomaviridae
1068742,333938,clade,non-primate mammal papillomaviruses
QueryTaxID,TaxID,Rank,ScientificName
1070324,1070324,serotype,Bos taurus papillomavirus 12
1070324,10239,superkingdom,Viruses
1070324,2731342,clade,Monodnaviria
1070324,2732092,kingdom,Shotokuvirae
1070324,2732415,phylum,Cossaviricota
1070324,2732421,class,Papovaviricetes
1070324,2732533,order,Zurhausenvirales
1070324,151340,family,Papillomaviridae
1070324,2169595,subfamily,Firstpapillomavirinae
1070324,333921,genus,Xipapillomavirus
1070324,1513273,species,Xipapillomavirus 2
QueryTaxID,TaxID,Rank,ScientificName
1070408,1070408,serotype,Human papillomavirus 135
1070408,10239,superkingdom,Viruses
1070408,2731342,clade,Monodnaviria
1070408,2732092,kingdom,Shotokuvirae
1070408,2732415,phylum,Cossaviricota
1070408,2732421,class,Papovaviricetes
1070408,2732533,order,Zurhausenvirales
1070408,151340,family,Papillomaviridae
1070408,2169595,subfamily,Firstpapillomavirinae
1070408,325455,genus,Gammapapillomavirus
1070408,1513260,species,Gammapapillomavirus 15
QueryTaxID,TaxID,Rank,ScientificName
1070409,1070409,serotype,Human papillomavirus 136
1070409,10239,superkingdom,Viruses
1070409,2731342,clade,Monodnaviria
1070409,2732092,kingdom,Shotokuvirae
1070409,2732415,phylum,Cossaviricota
1070409,2732421,class,Papovaviricetes
1070409,2732533,order,Zurhausenvirales
1070409,151340,family,Papillomaviridae
1070409,2169595,subfamily,Firstpapillomavirinae
1070409,325455,genus,Gammapapillomavirus
1070409,1513256,species,Gammapapillomavirus 11
QueryTaxID,TaxID,Rank,ScientificName
1070410,1070410,serotype,human papillomavirus 137
1070410,10239,superkingdom,Viruses
1070410,2731342,clade,Monodnaviria
1070410,2732092,kingdom,Shotokuvirae
1070410,2732415,phylum,Cossaviricota
1070410,2732421,class,Papovaviricetes
1070410,2732533,order,Zurhausenvirales
1070410,151340,family,Papillomaviridae
1070410,2169595,subfamily,Firstpapillomavirinae
1070410,325455,genus,Gammapapillomavirus
1070410,1513261,species,Gammapapillomavirus 16
QueryTaxID,TaxID,Rank,ScientificName
1070411,1070411,serotype,Human papillomavirus 138
1070411,10239,superkingdom,Viruses
1070411,2731342,clade,Monodnaviria
1070411,2732092,kingdom,Shotokuvirae
1070411,2732415,phylum,Cossaviricota
1070411,2732421,class,Papovaviricetes
1070411,2732533,order,Zurhausenvirales
1070411,151340,family,Papillomaviridae
1070411,2169595,subfamily,Firstpapillomavirinae
1070411,325455,genus,Gammapapillomavirus
1070411,1175849,species,Gammapapillomavirus 7
QueryTaxID,TaxID,Rank,ScientificName
1070412,1070412,serotype,Human papillomavirus 139
1070412,10239,superkingdom,Viruses
1070412,2731342,clade,Monodnaviria
1070412,2732092,kingdom,Shotokuvirae
1070412,2732415,phylum,Cossaviricota
1070412,2732421,class,Papovaviricetes
1070412,2732533,order,Zurhausenvirales
1070412,151340,family,Papillomaviridae
1070412,2169595,subfamily,Firstpapillomavirinae
1070412,325455,genus,Gammapapillomavirus
1070412,1175849,species,Gammapapillomavirus 7
QueryTaxID,TaxID,Rank,ScientificName
1070413,1070413,serotype,Human papillomavirus 140
1070413,10239,superkingdom,Viruses
1070413,2731342,clade,Monodnaviria
1070413,2732092,kingdom,Shotokuvirae
1070413,2732415,phylum,Cossaviricota
1070413,2732421,class,Papovaviricetes
1070413,2732533,order,Zurhausenvirales
1070413,151340,family,Papillomaviridae
1070413,2169595,subfamily,Firstpapillomavirinae
1070413,325455,genus,Gammapapillomavirus
1070413,1513256,species,Gammapapillomavirus 11
QueryTaxID,TaxID,Rank,ScientificName
1070414,1070414,serotype,Human papillomavirus 141
1070414,10239,superkingdom,Viruses
1070414,2731342,clade,Monodnaviria
1070414,2732092,kingdom,Shotokuvirae
1070414,2732415,phylum,Cossaviricota
1070414,2732421,class,Papovaviricetes
1070414,2732533,order,Zurhausenvirales
1070414,151340,family,Papillomaviridae
1070414,2169595,subfamily,Firstpapillomavirinae
1070414,325455,genus,Gammapapillomavirus
1070414,1513256,species,Gammapapillomavirus 11
QueryTaxID,TaxID,Rank,ScientificName
1070415,1070415,serotype,Human papillomavirus 142
1070415,10239,superkingdom,Viruses
1070415,2731342,clade,Monodnaviria
1070415,2732092,kingdom,Shotokuvirae
1070415,2732415,phylum,Cossaviricota
1070415,2732421,class,Papovaviricetes
1070415,2732533,order,Zurhausenvirales
1070415,151340,family,Papillomaviridae
1070415,2169595,subfamily,Firstpapillomavirinae
1070415,325455,genus,Gammapapillomavirus
1070415,1175852,species,Gammapapillomavirus 10
QueryTaxID,TaxID,Rank,ScientificName
1070416,1070416,serotype,Human papillomavirus 143
1070416,10239,superkingdom,Viruses
1070416,2731342,clade,Monodnaviria
1070416,2732092,kingdom,Shotokuvirae
1070416,2732415,phylum,Cossaviricota
1070416,2732421,class,Papovaviricetes
1070416,2732533,order,Zurhausenvirales
1070416,151340,family,Papillomaviridae
1070416,2169595,subfamily,Firstpapillomavirinae
1070416,333922,genus,Betapapillomavirus
1070416,337051,species,Betapapillomavirus 1
QueryTaxID,TaxID,Rank,ScientificName
1070417,1070417,serotype,Human papillomavirus 144
1070417,10239,superkingdom,Viruses
1070417,2731342,clade,Monodnaviria
1070417,2732092,kingdom,Shotokuvirae
1070417,2732415,phylum,Cossaviricota
1070417,2732421,class,Papovaviricetes
1070417,2732533,order,Zurhausenvirales
1070417,151340,family,Papillomaviridae
1070417,2169595,subfamily,Firstpapillomavirinae
1070417,325455,genus,Gammapapillomavirus
1070417,1513262,species,Gammapapillomavirus 17
QueryTaxID,TaxID,Rank,ScientificName
1070418,1070418,serotype,Human papillomavirus 145
1070418,10239,superkingdom,Viruses
1070418,2731342,clade,Monodnaviria
1070418,2732092,kingdom,Shotokuvirae
1070418,2732415,phylum,Cossaviricota
1070418,2732421,class,Papovaviricetes
1070418,2732533,order,Zurhausenvirales
1070418,151340,family,Papillomaviridae
1070418,2169595,subfamily,Firstpapillomavirinae
1070418,333922,genus,Betapapillomavirus
1070418,333924,species,Betapapillomavirus 2
QueryTaxID,TaxID,Rank,ScientificName
1070419,1070419,serotype,Human papillomavirus 146
1070419,10239,superkingdom,Viruses
1070419,2731342,clade,Monodnaviria
1070419,2732092,kingdom,Shotokuvirae
1070419,2732415,phylum,Cossaviricota
1070419,2732421,class,Papovaviricetes
1070419,2732533,order,Zurhausenvirales
1070419,151340,family,Papillomaviridae
1070419,2169595,subfamily,Firstpapillomavirinae
1070419,325455,genus,Gammapapillomavirus
1070419,1513260,species,Gammapapillomavirus 15
QueryTaxID,TaxID,Rank,ScientificName
1070420,1070420,serotype,human papillomavirus 147
1070420,10239,superkingdom,Viruses
1070420,2731342,clade,Monodnaviria
1070420,2732092,kingdom,Shotokuvirae
1070420,2732415,phylum,Cossaviricota
1070420,2732421,class,Papovaviricetes
1070420,2732533,order,Zurhausenvirales
1070420,151340,family,Papillomaviridae
1070420,2169595,subfamily,Firstpapillomavirinae
1070420,325455,genus,Gammapapillomavirus
1070420,1175850,species,Gammapapillomavirus 8
QueryTaxID,TaxID,Rank,ScientificName
1074206,1074206,serotype,Peromyscus papillomavirus 1
1074206,10239,superkingdom,Viruses
1074206,2731342,clade,Monodnaviria
1074206,2732092,kingdom,Shotokuvirae
1074206,2732415,phylum,Cossaviricota
1074206,2732421,class,Papovaviricetes
1074206,2732533,order,Zurhausenvirales
1074206,151340,family,Papillomaviridae
1074206,2169595,subfamily,Firstpapillomavirinae
1074206,325456,genus,Iotapapillomavirus
1074206,2169961,species,Iotapapillomavirus 2
QueryTaxID,TaxID,Rank,ScientificName
1081054,1081054,serotype,Morelia spilota papillomavirus 1
1081054,10239,superkingdom,Viruses
1081054,2731342,clade,Monodnaviria
1081054,2732092,kingdom,Shotokuvirae
1081054,2732415,phylum,Cossaviricota
1081054,2732421,class,Papovaviricetes
1081054,2732533,order,Zurhausenvirales
1081054,151340,family,Papillomaviridae
1081054,2169595,subfamily,Firstpapillomavirinae
1081054,1513240,genus,Dyomupapillomavirus
1081054,1513249,species,Dyomupapillomavirus 1
QueryTaxID,TaxID,Rank,ScientificName
1081055,1081055,serotype,Canis familiaris papillomavirus 8
1081055,10239,superkingdom,Viruses
1081055,2731342,clade,Monodnaviria
1081055,2732092,kingdom,Shotokuvirae
1081055,2732415,phylum,Cossaviricota
1081055,2732421,class,Papovaviricetes
1081055,2732533,order,Zurhausenvirales
1081055,151340,family,Papillomaviridae
1081055,2169595,subfamily,Firstpapillomavirinae
1081055,934800,genus,Chipapillomavirus
1081055,1513276,species,Chipapillomavirus 3
QueryTaxID,TaxID,Rank,ScientificName
1087108,1087108,serotype,Canis familiaris papillomavirus 9
1087108,10239,superkingdom,Viruses
1087108,2731342,clade,Monodnaviria
1087108,2732092,kingdom,Shotokuvirae
1087108,2732415,phylum,Cossaviricota
1087108,2732421,class,Papovaviricetes
1087108,2732533,order,Zurhausenvirales
1087108,151340,family,Papillomaviridae
1087108,2169595,subfamily,Firstpapillomavirinae
1087108,934800,genus,Chipapillomavirus
1087108,1177758,species,Chipapillomavirus 1
QueryTaxID,TaxID,Rank,ScientificName
1087109,1087109,serotype,Canis familiaris papillomavirus 10
1087109,10239,superkingdom,Viruses
1087109,2731342,clade,Monodnaviria
1087109,2732092,kingdom,Shotokuvirae
1087109,2732415,phylum,Cossaviricota
1087109,2732421,class,Papovaviricetes
1087109,2732533,order,Zurhausenvirales
1087109,151340,family,Papillomaviridae
1087109,2169595,subfamily,Firstpapillomavirinae
1087109,934800,genus,Chipapillomavirus
1087109,1513276,species,Chipapillomavirus 3
QueryTaxID,TaxID,Rank,ScientificName
1091166,1091166,serotype,Canis familiaris papillomavirus 11
1091166,10239,superkingdom,Viruses
1091166,2731342,clade,Monodnaviria
1091166,2732092,kingdom,Shotokuvirae
1091166,2732415,phylum,Cossaviricota
1091166,2732421,class,Papovaviricetes
1091166,2732533,order,Zurhausenvirales
1091166,151340,family,Papillomaviridae
1091166,2169595,subfamily,Firstpapillomavirinae
1091166,934800,genus,Chipapillomavirus
1091166,1177758,species,Chipapillomavirus 1
QueryTaxID,TaxID,Rank,ScientificName
1104916,1104916,no rank,unclassified Lambdapapillomavirus
1104916,10239,superkingdom,Viruses
1104916,2731342,clade,Monodnaviria
1104916,2732092,kingdom,Shotokuvirae
1104916,2732415,phylum,Cossaviricota
1104916,2732421,class,Papovaviricetes
1104916,2732533,order,Zurhausenvirales
1104916,151340,family,Papillomaviridae
1104916,2169595,subfamily,Firstpapillomavirinae
1104916,325462,genus,Lambdapapillomavirus
QueryTaxID,TaxID,Rank,ScientificName
1104917,1104917,serotype,Crocuta crocuta papillomavirus 1
1104917,10239,superkingdom,Viruses
1104917,2731342,clade,Monodnaviria
1104917,2732092,kingdom,Shotokuvirae
1104917,2732415,phylum,Cossaviricota
1104917,2732421,class,Papovaviricetes
1104917,2732533,order,Zurhausenvirales
1104917,151340,family,Papillomaviridae
1104917,2169595,subfamily,Firstpapillomavirinae
1104917,325462,genus,Lambdapapillomavirus
1104917,1513272,species,Lambdapapillomavirus 5
QueryTaxID,TaxID,Rank,ScientificName
1110710,1110710,serotype,human papillomavirus 153
1110710,10239,superkingdom,Viruses
1110710,2731342,clade,Monodnaviria
1110710,2732092,kingdom,Shotokuvirae
1110710,2732415,phylum,Cossaviricota
1110710,2732421,class,Papovaviricetes
1110710,2732533,order,Zurhausenvirales
1110710,151340,family,Papillomaviridae
1110710,2169595,subfamily,Firstpapillomavirinae
1110710,325455,genus,Gammapapillomavirus
1110710,1513258,species,Gammapapillomavirus 13
QueryTaxID,TaxID,Rank,ScientificName
1134411,1134411,species,Canine papillomavirus
1134411,10239,superkingdom,Viruses
1134411,2731342,clade,Monodnaviria
1134411,2732092,kingdom,Shotokuvirae
1134411,2732415,phylum,Cossaviricota
1134411,2732421,class,Papovaviricetes
1134411,2732533,order,Zurhausenvirales
1134411,151340,family,Papillomaviridae
1134411,333774,no rank,unclassified Papillomaviridae
1134411,333938,clade,non-primate mammal papillomaviruses
QueryTaxID,TaxID,Rank,ScientificName
1144379,1144379,no rank,Trichechus manatus latirostris papillomavirus 2
1144379,10239,superkingdom,Viruses
1144379,2731342,clade,Monodnaviria
1144379,2732092,kingdom,Shotokuvirae
1144379,2732415,phylum,Cossaviricota
1144379,2732421,class,Papovaviricetes
1144379,2732533,order,Zurhausenvirales
1144379,151340,family,Papillomaviridae
1144379,2169595,subfamily,Firstpapillomavirinae
1144379,936057,genus,Rhopapillomavirus
1144379,1176146,species,Rhopapillomavirus 1
QueryTaxID,TaxID,Rank,ScientificName
1144380,1144380,serotype,Tursiops truncatus papillomavirus 4
1144380,10239,superkingdom,Viruses
1144380,2731342,clade,Monodnaviria
1144380,2732092,kingdom,Shotokuvirae
1144380,2732415,phylum,Cossaviricota
1144380,2732421,class,Papovaviricetes
1144380,2732533,order,Zurhausenvirales
1144380,151340,family,Papillomaviridae
1144380,2169595,subfamily,Firstpapillomavirinae
1144380,936058,genus,Upsilonpapillomavirus
1144380,1176150,species,Upsilonpapillomavirus 1
QueryTaxID,TaxID,Rank,ScientificName
1144381,1144381,serotype,Tursiops truncatus papillomavirus 5
1144381,10239,superkingdom,Viruses
1144381,2731342,clade,Monodnaviria
1144381,2732092,kingdom,Shotokuvirae
1144381,2732415,phylum,Cossaviricota
1144381,2732421,class,Papovaviricetes
1144381,2732533,order,Zurhausenvirales
1144381,151340,family,Papillomaviridae
1144381,2169595,subfamily,Firstpapillomavirinae
1144381,325461,genus,Omikronpapillomavirus
1144381,82676,species,Omikronpapillomavirus 1
QueryTaxID,TaxID,Rank,ScientificName
1144382,1144382,serotype,Tursiops truncatus papillomavirus 6
1144382,10239,superkingdom,Viruses
1144382,2731342,clade,Monodnaviria
1144382,2732092,kingdom,Shotokuvirae
1144382,2732415,phylum,Cossaviricota
1144382,2732421,class,Papovaviricetes
1144382,2732533,order,Zurhausenvirales
1144382,151340,family,Papillomaviridae
1144382,2169595,subfamily,Firstpapillomavirinae
1144382,325461,genus,Omikronpapillomavirus
1144382,82676,species,Omikronpapillomavirus 1
QueryTaxID,TaxID,Rank,ScientificName
1144383,1144383,serotype,Tursiops truncatus papillomavirus 7
1144383,10239,superkingdom,Viruses
1144383,2731342,clade,Monodnaviria
1144383,2732092,kingdom,Shotokuvirae
1144383,2732415,phylum,Cossaviricota
1144383,2732421,class,Papovaviricetes
1144383,2732533,order,Zurhausenvirales
1144383,151340,family,Papillomaviridae
1144383,2169595,subfamily,Firstpapillomavirinae
1144383,936058,genus,Upsilonpapillomavirus
1144383,1176150,species,Upsilonpapillomavirus 1
QueryTaxID,TaxID,Rank,ScientificName
1159014,1159014,species,Tursiops truncatus papillomavirus DC-2012/Cuba
1159014,10239,superkingdom,Viruses
1159014,2731342,clade,Monodnaviria
1159014,2732092,kingdom,Shotokuvirae
1159014,2732415,phylum,Cossaviricota
1159014,2732421,class,Papovaviricetes
1159014,2732533,order,Zurhausenvirales
1159014,151340,family,Papillomaviridae
1159014,2169595,subfamily,Firstpapillomavirinae
1159014,936058,genus,Upsilonpapillomavirus
1159014,1234616,no rank,unclassified Upsilonpapillomavirus
QueryTaxID,TaxID,Rank,ScientificName
1163699,1163699,serotype,Cervus elaphus papillomavirus 1
1163699,10239,superkingdom,Viruses
1163699,2731342,clade,Monodnaviria
1163699,2732092,kingdom,Shotokuvirae
1163699,2732415,phylum,Cossaviricota
1163699,2732421,class,Papovaviricetes
1163699,2732533,order,Zurhausenvirales
1163699,151340,family,Papillomaviridae
1163699,2169595,subfamily,Firstpapillomavirinae
1163699,325459,genus,Epsilonpapillomavirus
1163699,2169886,species,Epsilonpapillomavirus 2
QueryTaxID,TaxID,Rank,ScientificName
1163700,1163700,species,Cervus timorensis papillomavirus 1
1163700,10239,superkingdom,Viruses
1163700,2731342,clade,Monodnaviria
1163700,2732092,kingdom,Shotokuvirae
1163700,2732415,phylum,Cossaviricota
1163700,2732421,class,Papovaviricetes
1163700,2732533,order,Zurhausenvirales
1163700,151340,family,Papillomaviridae
1163700,333774,no rank,unclassified Papillomaviridae
1163700,333938,clade,non-primate mammal papillomaviruses
QueryTaxID,TaxID,Rank,ScientificName
1163701,1163701,serotype,Eidolon helvum papillomavirus 1
1163701,10239,superkingdom,Viruses
1163701,2731342,clade,Monodnaviria
1163701,2732092,kingdom,Shotokuvirae
1163701,2732415,phylum,Cossaviricota
1163701,2732421,class,Papovaviricetes
1163701,2732533,order,Zurhausenvirales
1163701,151340,family,Papillomaviridae
1163701,2169595,subfamily,Firstpapillomavirinae
1163701,1932911,genus,Dyoupsilonpapillomavirus
1163701,1932912,species,Dyoupsilonpapillomavirus 1
QueryTaxID,TaxID,Rank,ScientificName
1163703,1163703,serotype,Equus asinus papillomavirus 1
1163703,10239,superkingdom,Viruses
1163703,2731342,clade,Monodnaviria
1163703,2732092,kingdom,Shotokuvirae
1163703,2732415,phylum,Cossaviricota
1163703,2732421,class,Papovaviricetes
1163703,2732533,order,Zurhausenvirales
1163703,151340,family,Papillomaviridae
1163703,2169595,subfamily,Firstpapillomavirinae
1163703,1918728,genus,Dyochipapillomavirus
1163703,1918729,species,Dyochipapillomavirus 1
QueryTaxID,TaxID,Rank,ScientificName
1163704,1163704,species,Nasua sp. papillomavirus 1
